Ref.;Descripción;Subtotal;IGV;category;precio;categoria padre
678;Filete de Atún FANNY en Agua 140g;4.75;18;Conservas;5.6;Abarrotes
679;Trozos de Atún FANNY en Aceite Vegetal 140g;4.41;18;Conservas;5.2;Abarrotes
680;Grated de Atún FANNY en Aceite Vegetal 140g;3.14;18;Conservas;3.7;Abarrotes
681;Grated de Atún FANNY en Agua 140g;2.97;18;Conservas;3.5;Abarrotes
682;Chocolate con leche COSTA Vizzio Gragea Almendras Cubiertas Bolsa 21g;1.27;18;Chocolatería;1.5;Dulcería
684;Chocolate con leche COSTA Vizzio Almendras Cubiertas Caja 69g;4.41;18;Chocolatería;5.2;Dulcería
685;Chocolate con leche COSTA Vizzio Almendras Cubiertas Caja 122g;8.39;18;Chocolatería;9.9;Dulcería
687;Wafer Cuadrado NIK Relleno con Crema Sabor a Vainilla Paquete 72g;1.69;18;Wafers y Barquillos;2;Dulcería
690;Wafer Cuadrado NIK Relleno con Crema Sabor a Fresa Paquete 72g;1.69;18;Wafers y Barquillos;2;Dulcería
691;Wafer Cuadrado NIK Relleno con Crema Sabor a Chocolate Paquete 72g;1.69;18;Wafers y Barquillos;2;Dulcería
692;Wafer Cuadrado NIK Relleno con Crema Sabor a Fresa Paquete 27g;0.85;18;Wafers y Barquillos;1;Dulcería
693;Chocolates COSTA Mecano 19g;0.85;18;Chocolatería;1;Dulcería
694;Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 53g;1.27;18;Cremas y Condimentos;1.5;Abarrotes
695;Gomitas TRULULU Sabores Sobre 90g;2.12;18;Gomitas;2.5;Dulcería
696;Cigarro MARLBORO Gold por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
697;Shampoo + Acondicionador PANTENE Colágeno Sachet 18ml + 9ml;1.02;18;Cuidado del Cabello;1.2;Cuidado Personal
699;Bebida Rehidratante GATORADE Cool Blue Botella 500ml;2.12;18;Rehidratantes;2.5;Bebidas
700;Bebida Rehidratante GATORADE Mandarina Botella 500ml;2.12;18;Rehidratantes;2.5;Bebidas
701;Bebida Instantánea en Polvo ZUKO Piña a Sobre 15g;1.02;18;Refrescos;1.2;Abarrotes
702;Bebida Instantánea en Polvo ZUKO Limonada Sobre 15g;1.02;18;Refrescos;1.2;Abarrotes
703;Cigarro LUCKY STRIKE Wild Mix Mora por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
704;Cigarro LUCKY STRIKE Double Chill Menta por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
705;Cigarro LUCKY STRIKE Fresh Twist Sandía por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
706;Vino SANTIAGO QUEIROLO Rosé Botella 750ml;15.25;18;Vinos;18;Licores
707;Vino SANTIAGO QUEIROLO Tinto Magdalena Reserva Botella 750ml;15.25;18;Vinos;18;Licores
708;Vino SANTIAGO QUEIROLO Tinto Gran Borgoña Botella 750ml;15.25;18;Vinos;18;Licores
709;Vino TABERNERO Gran Blanco Semi Seco Botella 750ml;15.25;18;Vinos;18;Licores
710;Vino TABERNERO Tinto Gran Tinto Semi Seco Botella 750ml;15.25;18;Vinos;18;Licores
711;Vino TABERNERO Gran Rosé Semi Seco Afrutado Botella 750ml;15.25;18;Vinos;18;Licores
712;Vino TABERNERO Tinto Borgoña Botella 750ml;15.25;18;Vinos;18;Licores
718;Bizcocho Especial SAN MARTIN por unidad;1.27;18;Bizcochos;1.5;Panadería y Pastelería
719;Bizcocho con Manjar Blanco SAN MARTIN por unidad;1.27;18;Bizcochos;1.5;Panadería y Pastelería
720;Bizcocho Chancay GUSTAVO Bolsa 12un;3.05;18;Bizcochos;3.6;Panadería y Pastelería
723;Keke de Vainilla GUSTAVO por Unidad;1.27;18;Kekes;1.5;Panadería y Pastelería
724;Rosquitas SAN MARTIN Bolsa 10un;2.12;18;Roscas;2.5;Panadería y Pastelería
725;Tostada con Ajo GUSTAVO Bolsa 20un;3.22;18;Tostadas;3.8;Panadería y Pastelería
726;Tostada Integral GUSTAVO Paquete 10un;2.54;18;Tostadas;3;Panadería y Pastelería
727;Tostada Clasica GUSTAVO Paquete 10un;2.54;18;Tostadas;3;Panadería y Pastelería
728;Tortillas BIMBO Rapiditas Clásicas Bolsa 12un 310g;7.63;18;Tortillas;9;Panadería y Pastelería
729;Tortillas BIMBO Rapiditas Integrales Bolsa 12un;8.05;18;Tortillas;9.5;Panadería y Pastelería
734;Lapicero FABER-CASTELL Trilux 035 Fine Azul por Unidad;0.59;18;Escritura y Corrección;0.7;Librería y Oficina
735;Lapicero FABER-CASTELL Trilux 035 Fine Rojo por Unidad;0.59;18;Escritura y Corrección;0.7;Librería y Oficina
736;Lapicero FABER-CASTELL Trilux 035 Fine Negro por Unidad;0.59;18;Escritura y Corrección;0.7;Librería y Oficina
737;Lapicero FABER-CASTELL Lux 034 Medium Negro por Unidad;0.42;18;Escritura y Corrección;0.5;Librería y Oficina
738;Lapicero FABER-CASTELL Lux 034 Medium Azul por Unidad;0.42;18;Escritura y Corrección;0.5;Librería y Oficina
739;Lapicero FABER-CASTELL Lux 034 Medium Rojo por Unidad;0.42;18;Escritura y Corrección;0.5;Librería y Oficina
740;Papel Bond Fotocopia MILLENIUM 75g A-4 por unidad;0.08;18;Papelería;0.1;Librería y Oficina
741;Cereal ANGEL Roja Flakes Bolsa 130g;2.97;18;Cereales;3.5;Desayunos
742;Cereal ANGEL Rosado Fresia Almohada Bolsa 140g;2.97;18;Cereales;3.5;Desayunos
743;Cereal ANGEL Celeste Copix Bolsa 120g;2.97;18;Cereales;3.5;Desayunos
744;Ron CARTAVIO Black Botella 750ml;21.61;18;Rones;25.5;Licores
745;Ron CARTAVIO Superior Botella 750ml;21.61;18;Rones;25.5;Licores
746;Ron CARTAVIO Blanco Botella 750ml;21.61;18;Rones;25.5;Licores
748;Ron CARTAVIO Black Botella 125ml;4.75;18;Rones;5.6;Licores
750;Pisco VARGAS Puro de Ica Botella 125ml;5.51;18;Piscos;6.5;Licores
751;Pisco VARGAS Puro de Ica Botella 750ml;19.92;18;Piscos;23.5;Licores
752;Vino SANTIAGO QUEIROLO Tinto Malbec Seco 2022 Botella 750ml;15.25;18;Vinos;18;Licores
753;Vino SANTIAGO QUEIROLO Rosé Shiraz 2022 Botella 750ml;15.25;18;Vinos;18;Licores
754;Vino SANTIAGO QUEIROLO Tinto Gran Tinto Tannat 2022 Botella 750ml;15.25;18;Vinos;18;Licores
755;Ron CABO BLANCO Black Botella 1L;16.53;18;Rones;19.5;Licores
756;Ron CABO BLANCO Limón Botella 1L;16.53;18;Rones;19.5;Licores
757;Pisco SANTIAGO QUEIROLO Italia Botella 750ml;25.34;18;Piscos;29.9;Licores
758;Pisco SANTIAGO QUEIROLO Acholado Botella 750ml;25.34;18;Piscos;29.9;Licores
759;Pisco SANTIAGO QUEIROLO Quebranta Botella 750ml;25.34;18;Piscos;29.9;Licores
760;Pisco TABERNERO Italia La Botija Botella 700ml;24.49;18;Piscos;28.9;Licores
761;Pisco TABERNERO Quebranta La Botija Botella 700ml;24.49;18;Piscos;28.9;Licores
762;Pisco TABERNERO Acholado La Botija Botella 700ml;24.49;18;Piscos;28.9;Licores
763;Pisco OCUCAJE Italia Botella 700ml;23.64;18;Piscos;27.9;Licores
764;Pisco OCUCAJE Acholado Botella 700ml;23.64;18;Piscos;27.9;Licores
765;Pisco OCUCAJE Quebranta Botella 700ml;23.64;18;Piscos;27.9;Licores
769;Bebida Alcohólica Preparada FOUR LOKO Green Lata 473ml;9.24;18;Licores Preparados;10.9;Licores
770;Mortadela RAZZETO Paquete 90g;1.53;18;Embutidos;1.8;Quesos y Embutidos
771;Jamonada de Pollo Especial RAZZETO Paquete 90g;1.53;18;Embutidos;1.8;Quesos y Embutidos
772;Tocino Ahumado RAZZETO Paquete 100g;6.36;18;Embutidos;7.5;Quesos y Embutidos
773;Queso Fresco LIGHT a GRANEL por Kg;20.34;18;Quesos;24;Quesos y Embutidos
777;Hot Dog RAZZETO por unidad;1.02;18;Embutidos;1.2;Quesos y Embutidos
779;Cigarro LUCKY STRIKE Crush Reshape Naranja por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
780;Papas Fritas INKA CHIPS Peruanas Bembos Hamburguesa Bolsa 120g;6.36;18;Papas;7.5;Snacks
781;Papas Fritas INKA CHIPS Peruanas Nativas Bolsa 135g;6.36;18;Papas;7.5;Snacks
782;Cinta de Embalaje TAIPEI por Unidad;2.97;18;Adhesivos y Cintas;3.5;Librería y Oficina
783;Bebida Alcohólica Preparada FOUR LOKO Purple Lata 473ml;9.24;18;Licores Preparados;10.9;Licores
784;Bebida Alcohólica Preparada FOUR LOKO Blue Lata 473ml;9.24;18;Licores Preparados;10.9;Licores
785;Bebida Alcohólica Preparada FOUR LOKO Gold Lata 473ml;9.24;18;Licores Preparados;10.9;Licores
786;Bebida Alcohólica Preparada FOUR LOKO Ponche Frutas Lata 473ml;9.24;18;Licores Preparados;10.9;Licores
787;Bebida Alcohólica Preparada FOUR LOKO Sabor Sandia Lata 473ml;9.24;18;Licores Preparados;10.9;Licores
788;Encendedor EXIS Sistema Piedra por unidad;0.85;18;Encendedores;1;Hogar y Ferretería
789;Papas Fritas INKA CHIPS Caramel & BBQ Bolsa 30g;2.12;18;Papas;2.5;Snacks
790;Papas Fritas INKA CHIPS Sal de Mar Bolsa 33g;2.12;18;Papas;2.5;Snacks
791;Papas Fritas INKA CHIPS Jalapeños Bolsa 30g;2.12;18;Papas;2.5;Snacks
792;Papas Fritas INKA CHIPS Caramel & BBQ Bolsa 135g;6.36;18;Papas;7.5;Snacks
793;Papas Fritas INKA CHIPS Sal de Mar Bolsa 135g;6.36;18;Papas;7.5;Snacks
794;Papas Fritas INKA CHIPS Jalapeños Bolsa 135g;6.36;18;Papas;7.5;Snacks
795;Cigarro LUCKY STRIKE Big Chill por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
796;Rosquitas de Anís GUSTAVO Bolsa 12un;2.12;18;Roscas;2.5;Panadería y Pastelería
798;Gomitas TRULULU Sirenas Sobre 88g;2.12;18;Gomitas;2.5;Dulcería
799;Gomitas TRULULU Aros Sobre 80g;2.12;18;Gomitas;2.5;Dulcería
803;Chocolate NESTLÉ Kitkat Finger 41,5g;3.81;18;Chocolatería;4.5;Dulcería
806;Panetón DONOFRIO Bolsa 900g;23.64;18;Panetones;27.9;Panadería y Pastelería
807;Bebida de Leche GLORIA Yofresh Sabor a Fresa Caja 180ml;1.69;18;Yogurts;2;Lácteos y Huevos
808;Yogurt Bebible GLORIA Sabor a Vainilla Botella 946gr;5.93;18;Yogurts;7;Lácteos y Huevos
809;Yogurt Bebible GLORIA Sabor a Durazno Botella 946gr;5.93;18;Yogurts;7;Lácteos y Huevos
810;Yogurt Bebible GLORIA Sabor a Fresa Botella 946gr;5.93;18;Yogurts;7;Lácteos y Huevos
811;Chocolate NESTLÉ Sublime Clásico Bolsa 28g;1.69;18;Chocolatería;2;Dulcería
812;Shampoo HEAD & SHOULDERS Suave y Manejable 2en1 Frasco 90ml;3.81;18;Cuidado del Cabello;4.5;Cuidado Personal
813;Fósforos INTI Parrillero por Unidad;1.27;18;Fósforos;1.5;Hogar y Ferretería
814;Shampoo PANTENE 2en1 Rizos Definidos Frasco 100ml;4.07;18;Cuidado del Cabello;4.8;Cuidado Personal
817;Gaseosa SPRITE Lima limón Botella 300ml;1.27;18;Gaseosas;1.5;Bebidas
818;Gaseosa FANTA Naranja Botella 300ml;1.27;18;Gaseosas;1.5;Bebidas
821;Agua SAN LUIS Sin Gas Bidón 7L;8.05;18;Agua de Mesa;9.5;Bebidas
822;Gaseosa COCA COLA Sin Azúcar Botella 500ml;2.54;18;Gaseosas;3;Bebidas
823;Mantequilla LAIVE con Sal Barra 100g;5.42;18;Mantequilla y Margarina;6.4;Lácteos y Huevos
824;Queso Parmesano Rallado LAIVE Paquete 35g;4.24;18;Quesos;5;Quesos y Embutidos
828;Margarina LAIVE Swis Barra 90g;2.54;18;Mantequilla y Margarina;3;Lácteos y Huevos
829;Margarina LAIVE Swis Barra 200g;4.15;18;Mantequilla y Margarina;4.9;Lácteos y Huevos
832;Yogurt Griego GLORIA con Cereal y Miel Vaso 128gr;3.56;18;Yogurts;4.2;Lácteos y Huevos
839;Bebida GLORIA Piña Caja 1L;3.9;18;Jugos y Néctares;4.6;Bebidas
840;Bebida GLORIA Durazno Caja 1L;3.9;18;Jugos y Néctares;4.6;Bebidas
841;Bebida GLORIA Maracuyá Caja 1L;3.9;18;Jugos y Néctares;4.6;Bebidas
842;Bebida GLORIA Mango Caja 1L;3.9;18;Jugos y Néctares;4.6;Bebidas
848;Queso Mozzarella BONLÉ Paquete 250g;10.17;18;Quesos;12;Quesos y Embutidos
849;Queso Parmesano Rallado BONLÉ Paquete 35g;3.98;18;Quesos;4.7;Quesos y Embutidos
850;Mantequilla GLORIA con Sal Barra 90g;5.51;18;Mantequilla y Margarina;6.5;Lácteos y Huevos
851;Mantequilla GLORIA con Sal Pote 180g;11.44;18;Mantequilla y Margarina;13.5;Lácteos y Huevos
852;Yogurt GLORIA Battimix Vainilla con Arroz Crujiente Bañado en Chocolate Vaso 145g;3.14;18;Yogurts;3.7;Lácteos y Huevos
853;Yogurt GLORIA Battimix Vainilla con Hojuelas Vaso 144g;3.14;18;Yogurts;3.7;Lácteos y Huevos
854;Yogurt GLORIA Battimix Fresa con Arroz Crujiente Bañado en Chocolate Vaso 145g;3.14;18;Yogurts;3.7;Lácteos y Huevos
857;Bebida TAMPICO Citrus Punch Botella 500ml;1.53;18;Otras Bebidas;1.8;Bebidas
858;Bebida TAMPICO Citrus Punch Botella 3L;5.93;18;Otras Bebidas;7;Bebidas
859;Limpiador en Crema CIF Bioactive Original Botella 375g;5.93;18;Limpiadores Multiusos;7;Limpieza
860;Limpiador en Crema CIF Bioactive Limón Botella 750g;10.68;18;Limpiadores Multiusos;12.6;Limpieza
861;Shampoo SEDAL Ceramidas Sachet 40ml;1.27;18;Cuidado del Cabello;1.5;Cuidado Personal
862;Desodorante en Crema REXONA para Hombre V8 Sachet 10g;1.27;18;Higiene Personal;1.5;Cuidado Personal
863;Chifles MARANATHA Bolsa 40g;0.85;18;Camotes y Chifles;1;Snacks
865;Gomitas TRULULU Casquitos 90g;2.12;18;Gomitas;2.5;Dulcería
868;Choco Snacks BIG BEN Chocolate y Maní Bolsa 55g;2.12;18;Chocolatería;2.5;Dulcería
869;Choco Snacks BIG BEN Malteada Chocolate Bolsa 60g;2.12;18;Chocolatería;2.5;Dulcería
870;Choco Snacks BIG BEN Coockies and Cream Bolsa 48g;2.12;18;Chocolatería;2.5;Dulcería
871;Choco Snacks BIG BEN Encanto de Fresa Bolsa 60g;2.12;18;Chocolatería;2.5;Dulcería
873;Bebida Energizante VOLT Colágeno + Aloe Vera Botella 300ml;2.12;18;Energizantes;2.5;Bebidas
875;Bebida CIFRUT Fruit Punch Botella 1.5L;3.39;18;Otras Bebidas;4;Bebidas
876;Cigarro LUCKY STRIKE Red por Unidad;1.27;18;Cigarros;1.5;Tabaco y Vapes
878;Naranja por Kg;0.42;18;Frutas;0.5;Frutas y Verduras
879;Gaseosa FANTA Naranja Botella 2.25L;6.78;18;Gaseosas;8;Bebidas
880;Gaseosa SPRITE Lima limón Botella 2.25L;6.78;18;Gaseosas;8;Bebidas
881;Bebida FRUGOS DEL VALLE Fresh Citrus Botella 500ml;1.69;18;Otras Bebidas;2;Bebidas
882;Bebida FRUGOS DEL VALLE Fresh Citrus Botella 1.5L;3.81;18;Otras Bebidas;4.5;Bebidas
884;Gaseosa FANTA Naranja Botella 1.5L;4.24;18;Gaseosas;5;Bebidas
885;Gaseosa FANTA Kola Inglesa Botella 500ml;2.12;18;Gaseosas;2.5;Bebidas
886;Gaseosa INCA KOLA Sin Azúcar Botella 500 ml;2.54;18;Gaseosas;3;Bebidas
887;Gaseosa SPRITE Lima Limón Botella 1.5L;4.24;18;Gaseosas;5;Bebidas
888;Cerveza PILSEN Callao Botella 630 ml - RETORNABLE;5.51;18;Con Alcohol;6.5;Cervezas
889;Cerveza CUSQUEÑA Negra Botella 620 ml - RETORNABLE;6.36;18;Con Alcohol;7.5;Cervezas
890;Cerveza CORONA Extra Botella 330ml;4.24;18;Con Alcohol;5;Cervezas
891;Cerveza PILSEN Trujillo Lata 355ml;3.39;18;Con Alcohol;4;Cervezas
893;Gaseosa GUARANÁ Botella 2L;4.66;18;Gaseosas;5.5;Bebidas
894;Gaseosa GUARANÁ Botella 3L;6.69;18;Gaseosas;7.9;Bebidas
896;Limpiador POETT Bebé Botella 750 ml;2.88;18;Limpiadores Multiusos;3.4;Limpieza
897;Galletas SAN JORGE Vainilla Familiar Paquete 120g;1.36;18;Galletas;1.6;Dulcería
898;Sopa Instantánea con Fideos AJINOMEN Sabor Carne Bolsa 80g;1.69;18;Comida Instantánea;2;Abarrotes
899;Polvo para Hornear ROYAL Sobre 20g;1.27;18;Polvo para Hornear;1.5;Repostería
900;Galletas RITZ Queso Paquete 30g;1.02;18;Galletas;1.2;Dulcería
901;Galletas OREO Original Taco 108g;2.2;18;Galletas;2.6;Dulcería
902;Papel Toalla NOVA Clásica Mega Rollo 1un;2.12;18;Papel Toalla;2.5;Limpieza
903;Papel Toalla NOVA Clásica Mega Rollo 2un;3.81;18;Papel Toalla;4.5;Limpieza
906;Limpiador POETT Frescura de Lavanda Botella 750 ml;2.88;18;Limpiadores Multiusos;3.4;Limpieza
908;Limpiador POETT Flores de Primavera Botella 750 ml;2.88;18;Limpiadores Multiusos;3.4;Limpieza
910;Galletas SAN JORGE de Soda Familiar 75g;1.36;18;Galletas;1.6;Dulcería
912;Galletas SAN JORGE Cracknel Integrale Paquete 175g;2.12;18;Galletas;2.5;Dulcería
913;Galletas SAN JORGE Coconut Paquete 55g;0.85;18;Galletas;1;Dulcería
914;Galletas Fruta Mixta SAN JORGE Paquete 55g;0.85;18;Galletas;1;Dulcería
915;Galletas SAN JORGE Munición Paquete 55g;0.85;18;Galletas;1;Dulcería
916;Galletas SAN JORGE Vainilla Gourmet Paquete 250g;2.71;18;Galletas;3.2;Dulcería
917;Galletas RELLENITAS de Lúcuma Paquete 36g;0.42;18;Galletas;0.5;Dulcería
918;Galletas RELLENITAS de Chocolate Fresa Paquete 36g;0.42;18;Galletas;0.5;Dulcería
919;Galletas RELLENITAS de Chocolate Menta Paquete 36g;0.42;18;Galletas;0.5;Dulcería
920;Galletas RELLENITAS de Coco Taco Paquete 90g;1.27;18;Galletas;1.5;Dulcería
921;Galletas RELLENITAS de Fresa Taco Paquete 90g;1.27;18;Galletas;1.5;Dulcería
922;Galletas RELLENITAS de Chocolate Taco Paquete 90g;1.27;18;Galletas;1.5;Dulcería
929;Galletas GLACITAS Bañadas con Sabor a Fresa Paquete 32g;0.85;18;Galletas;1;Dulcería
930;Margarina SELLO DE ORO Barra 45g;1.27;18;Mantequilla y Margarina;1.5;Lácteos y Huevos
931;Margarina SELLO DE ORO Barra 200g;3.81;18;Mantequilla y Margarina;4.5;Lácteos y Huevos
933;Detergente en Polvo BOLIVAR Cuidado Total Bolsa 140g;2.12;18;Detergentes;2.5;Cuidado de Ropa
934;Detergente en Polvo BOLIVAR Cuidado Total Bolsa 320g;5.51;18;Detergentes;6.5;Cuidado de Ropa
935;Detergente en Polvo BOLIVAR Cuidado Total Bolsa 430g;6.36;18;Detergentes;7.5;Cuidado de Ropa
936;Detergente en Polvo OPAL Ultra Bolsa 140g;1.69;18;Detergentes;2;Cuidado de Ropa
937;Detergente en Polvo OPAL Ultra Bolsa 320g;3.81;18;Detergentes;4.5;Cuidado de Ropa
938;Detergente en Polvo OPAL Ultra Bolsa 430g;4.66;18;Detergentes;5.5;Cuidado de Ropa
939;Mayonesa ALACENA Doypack 95g;3.39;18;Cremas y Condimentos;4;Abarrotes
940;Ketchup ALACENA Doypack 100g;2.97;18;Cremas y Condimentos;3.5;Abarrotes
941;Huancaína ALACENA Doypack 85g;2.97;18;Cremas y Condimentos;3.5;Abarrotes
942;Margarina MANTY Pote 90g;2.2;18;Mantequilla y Margarina;2.6;Lácteos y Huevos
944;Café Tostado y Molido CAFETAL Selecto Bolsa 50g;2.12;18;Café e Infusiones;2.5;Desayunos
945;Piqueos TOR-TEES Picante Bolsaza Bolsa 138g;3.14;18;Piqueos Mixtos;3.7;Snacks
946;Tortillas de Maíz DORITOS Queso Fuego Bolsa 45g;1.86;18;Maiz;2.2;Snacks
948;Papas LAYS al Hilo Bolsa 40g;1.69;18;Papas;2;Snacks
952;Alfajor de Maicena SAN MARTIN por unidad;2.12;18;Pasteles;2.5;Panadería y Pastelería
953;Botija SAN MARTIN por unidad;2.12;18;Pasteles;2.5;Panadería y Pastelería
954;Milhoja SAN MARTIN por unidad;2.12;18;Pasteles;2.5;Panadería y Pastelería
955;Palitos Ajonjoli SAN MARTIN Bolsa 8un;1.69;18;Roscas;2;Panadería y Pastelería
958;Yogurt Bebible GLORIA Sabor a Fresa Botella 180gr;1.69;18;Yogurts;2;Lácteos y Huevos
959;Yogurt Bebible GLORIA Sabor a Vainilla Botella 180gr;1.69;18;Yogurts;2;Lácteos y Huevos
960;Yogurt Bebible GLORIA Sabor a Fresa Botella 500gr;3.81;18;Yogurts;4.5;Lácteos y Huevos
961;Yogurt Bebible GLORIA Sabor a Vainilla Botella 500gr;3.81;18;Yogurts;4.5;Lácteos y Huevos
966;Leche GLORIA Evaporada Entera Lata 390g;3.56;18;Leches;4.2;Lácteos y Huevos
967;Bizcocho Integral SAN MARTIN Bolsa 6un;2.12;18;Bizcochos;2.5;Panadería y Pastelería
969;Chicle ADAMS 2 pastillas Caja 2.8g;0.21;18;Gomas de Mascar;0.25;Dulcería
970;Chicle BUBBALOO Sabor Banana por unidad;0.21;18;Gomas de Mascar;0.25;Dulcería
971;Chicle BUBBALOO Sabor Fresa por unidad;0.21;18;Gomas de Mascar;0.25;Dulcería
972;Chicharrón Jacks Clásico 24gr;1.86;18;Maiz;2.2;Snacks
975;Piqueos CHEETOS Boliqueso Bolsa 35g;1.69;18;Maiz;2;Snacks
977;Queso Tipo Suizo para Rallar a GRANEL por Kg;22.03;18;Quesos;26;Quesos y Embutidos
978;Gaseosa FANTA Naranja Botella 2L - RETORNABLE;4.24;18;Gaseosas;5;Bebidas
979;Néctar FRUGOS DEL VALLE Sabor a Durazno Botella 1L;4.66;18;Jugos y Néctares;5.5;Bebidas
980;Bebida Rehidratante POWERADE Uva Botella 600ml;2.12;18;Rehidratantes;2.5;Bebidas
981;Bebida Rehidratante POWERADE Limón Botella 600ml;2.12;18;Rehidratantes;2.5;Bebidas
982;Bebida Energizante MONSTER Energy Zero Sugar Lata 473ml;7.2;18;Energizantes;8.5;Bebidas
983;Bebida Energizante MONSTER Energy Mango Loco Lata 473ml;7.2;18;Energizantes;8.5;Bebidas
984;Bebida FRUGOS DEL VALLE Fresh Fruit Punch Botella 500ml;1.69;18;Otras Bebidas;2;Bebidas
985;Galletas COSTA Choco Donuts Crunch Paquete 33g;0.85;18;Galletas;1;Dulcería
986;Bizcocho CHOCMAN Doble Manjar Paquete 50g;1.27;18;Bizcotelas;1.5;Dulcería
987;Galletas COSTA Choco Chips Bolsa 34g;0.85;18;Galletas;1;Dulcería
988;Galletas COSTA Fiesta Chips Bolsa 34g;0.85;18;Galletas;1;Dulcería
989;Barquillos COSTA Obsesión Paquete 21g;0.68;18;Wafers y Barquillos;0.8;Dulcería
990;Avena 3 OSITOS Clásica Bolsa 100g;1.1;18;Avenas;1.3;Desayunos
992;Chorizo Parrillero Precocido RAZZETO Paquete 1un;1.69;18;Embutidos;2;Quesos y Embutidos
995;Papel Higienico PARACAS Doble Hoja Gold Negro Paquete 2un;3.56;18;Papel Higiénico;4.2;Limpieza
996;Papel Higiénico PARACAS Doble Hoja Celeste Paquete 4un;3.81;18;Papel Higiénico;4.5;Limpieza
999;Café Instantáneo ALTOMAYO Gourmet Sachet 15gr;2.54;18;Café e Infusiones;3;Desayunos
1000;Café Instantáneo ALTOMAYO Gourmet Sachet 7gr;1.53;18;Café e Infusiones;1.8;Desayunos
1001;Maní Salado FRUSEC;1.02;18;Frutos Secos;1.2;Snacks
1002;Maní Confitado FRUSEC;1.02;18;Frutos Secos;1.2;Snacks
1003;Habas Fritas FRUSEC;1.02;18;Frutos Secos;1.2;Snacks
1004;Pasas FRUSEC;1.02;18;Frutos Secos;1.2;Snacks
1006;Pecana FRUSEC;1.69;18;Frutos Secos;2;Snacks
1007;Almendra FRUSEC;1.69;18;Frutos Secos;2;Snacks
1008;Guindón FRUSEC;1.69;18;Frutos Secos;2;Snacks
1009;Kión por Kg;10.17;18;Verduras;12;Frutas y Verduras
1010;Papel Higiénico ELITE Doble Hoja Paquete 6un;5.08;18;Papel Higiénico;6;Limpieza
1011;Papel Higiénico NOBLE Doble Hoja Premium Paquete 4 unid;6.36;18;Papel Higiénico;7.5;Limpieza
1013;Leche GLORIA Entera en Polvo Bolsa 96gr;4.07;18;Leche en Polvo;4.8;Lácteos y Huevos
1015;Petipan GUSTAVO Bolsa 12un;3.05;18;Panes Envasados;3.6;Panadería y Pastelería
1016;Bebida GLORIA Naranja Caja 1L;3.9;18;Jugos y Néctares;4.6;Bebidas
1019;Bolsas de Basura AZUL 26cm x 40cm por unidad;0.34;18;Bolsas de Plástico;0.4;Descartables
1020;Maiz Paccho a GRANEL Bolsa 250g;2.12;18;Menestras;2.5;Abarrotes
1024;Cigarro GOLDEN BEACH Full Flavor 20un;3.81;18;Cigarros;4.5;Tabaco y Vapes
1025;Cerveza PILSEN Trujillo Botella 620ml - RETORNABLE;5.51;18;Con Alcohol;6.5;Cervezas
1027;Camotes Fritos MARANATHA Bolsa 30g;0.85;18;Camotes y Chifles;1;Snacks
1028;Detergente en polvo PATITO Bebé Bolsa 140g;1.27;18;Detergentes;1.5;Cuidado de Ropa
1030;Infusiones MC COLIN'S Boldo Caja 25un;2.71;18;Café e Infusiones;3.2;Desayunos
1033;Avena QUAKER Tradicional Bolsa 200g;2.12;18;Avenas;2.5;Desayunos
1034;Gel para Hombre EGO Ultra Intense Pote 110ml;4.07;18;Cuidado del Cabello;4.8;Cuidado Personal
1035;Gel para Hombre EGO Extreme Max Pote 110ml;4.07;18;Cuidado del Cabello;4.8;Cuidado Personal
1036;Cereal ANGEL Azul Zuck Bolsa 20g;0.85;18;Cereales;1;Desayunos
1037;Cereal ANGEL Marrón Chock Bolsa 20g;0.85;18;Cereales;1;Desayunos
1038;Cereal ANGEL Verde Fruit Bolsa 20g;0.85;18;Cereales;1;Desayunos
1039;Cereal ANGEL Roja Flakes Bolsa 20g;0.85;18;Cereales;1;Desayunos
1043;Choco Crema CHIN CHIN Punch 13g;0.85;18;Chocolatería;1;Dulcería
1045;Pasas Bañadas con Chocolate FOCHIS Bolsa 28gr;1.27;18;Chocolatería;1.5;Dulcería
1046;Galletas PICARAS Chips Paquete 40g;1.02;18;Galletas;1.2;Dulcería
1047;Galletas PICARAS Extrema Paquete 40g;1.02;18;Galletas;1.2;Dulcería
1048;Galletas PICARAS Fresa Paquete 40g;1.02;18;Galletas;1.2;Dulcería
1049;Cocoa WINTER'S Sobre 43g;2.46;18;Modificadores de leche;2.9;Desayunos
1050;Bebida Instantánea en Polvo ZUKO Manzana Sobre 15g;1.02;18;Refrescos;1.2;Abarrotes
1051;Bebida Instantánea en Polvo ZUKO Maracuya Sobre 15g;1.02;18;Refrescos;1.2;Abarrotes
1052;Bebida Instantánea en Polvo ZUKO Fresa Sobre 15g;1.02;18;Refrescos;1.2;Abarrotes
1054;Galletas PICARAS Mini Clásicas Paquete 46g;1.69;18;Galletas;2;Dulcería
